"SCHOOLID" "STUDID" "ST03Q02" "ST03Q03" "ST01Q01" "ST02Q01" "ST04Q01" "ST05Q01" "ST12Q01" "ST16Q01" "ST27Q01" "ST27Q02" "ST27Q03" "ST27Q04" "ST27Q05" "ST27Q06" "ST27Q07" "ST27Q08" "ST27Q09" "ST27Q10" "ST27Q11" "ST27Q12" "ST27Q13" "age" "ICTHOME" "ICTSCH" "ENTUSE" "HOMSCH" "USESCH" "HIGHCONF" "ATTCOMP" "joyread" "wealth" "divread" "onlnread" "schclim" "studrel" "libuse" "HISEI" "ESCS" "W_FSTUWT" "stuwt" "urban" "region" "ST43N01" "ST43N02" "ST43N04" "ST43N05" "ST43N06" "ST47N01" "ST47N02" "ST47N03" "readscore" "mathscore" "sciescore" "natlang" "math"
"3129" 4007 27 3 1993 8 1 2 3 1 1 3 3 3 3 2 3 3 3 3 2 4 2 3 15.25 1.4147 0.4655 0.6903 -1.0096 -0.3782 1.6189 -0.108 -0.2604 0.8459 0.75 0.4111 2.0085 0.6661 0.1892 60 0.7641 14.8234 1.40123251387013 2 2 1 2 2 2 2 2 2 2 428.06 466.28 482.972 6 6
"3130" 4007 29 5 1993 9 1 2 2 1 1 3 3 2 2 2 3 2 2 3 3 3 1 1 16.08 0.1906 1.4984 -0.2364 0.1513 0.7846 -1.4978 0.8605 0.2959 0.1952 -0.0608 -0.7747 2.0085 2.4468 1.0494 53 0.9081 12.9025 1.21965288059483 2 2 1 1 1 2 2 3 2 1 397.68 431.694 446.982 7 7
"3131" 4007 30 6 1993 9 1 2 3 1 1 3 2 3 2 2 3 2 2 3 2 2 2 2 15.92 1.4147 0.0914 0.4122 -0.9077 0.4339 0.7331 0.8605 0.1798 0.4683 0.75 -0.4393 -0.4352 0.1656 1.5575 60 0.1188 12.9025 1.21965288059483 2 2 1 1 2 2 2 2 2 2 499.01 514.81 554.776 7 5
"3132" 4007 31 1 1994 9 1 2 2 1 1 3 3 2 2 2 2 2 2 2 3 3 3 2 15.83 0.6354 0.0914 0.4122 0.3515 1.6305 1.6189 0.8605 -0.5824 0.8459 -0.0608 0.4111 NA -1.9487 0.0805 69 0.9257 12.9025 1.21965288059483 2 2 1 1 1 2 2 3 3 2 430.228 440.264 509.454 5 4
"3133" 4007 33 9 1993 9 1 2 2 1 1 1 2 1 2 1 1 1 1 1 1 2 1 2 15.58 -0.4363 0.8015 0.2807 -1.9204 0.1155 1.6189 0.8605 -0.9169 0.8459 -3.9531 -1.1377 -1.3881 -0.8731 -1.8467 38 -0.6782 12.9025 1.21965288059483 2 2 1 1 2 2 2 4 4 4 369.862 472.978 491.926 6 5
"3134" 4007 34 1 1994 8 1 2 2 1 4 2 2 3 2 2 3 3 3 4 3 2 2 4 15.25 0.1906 -0.3413 -0.7905 -0.0907 -0.0975 1.6189 0.8605 -0.5824 -0.4797 0.9681 -0.2726 0.5091 0.6661 0.8194 51 0.1324 14.8234 1.40123251387013 2 2 1 2 2 2 2 2 2 2 402.33 404.742 450.708 7 5
"3135" 4007 35 12 1993 9 1 2 3 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 15.33 -1.1425 0.0914 0.1525 -1.9204 -0.3782 -0.307 0.8605 -3.2265 -1.0752 -0.0608 -0.7747 -1.8412 -1.4897 -1.8467 23 -2.3718 12.9025 1.21965288059483 2 2 1 1 2 2 2 4 4 4 513.924 531.01 596.644 7 8
"3136" 4008 5 2 1993 9 1 1 1 1 1 3 3 NA 3 3 4 2 2 3 2 3 2 3 15.83 -0.1488 -0.7461 -0.5047 -0.9077 -0.6506 -0.5341 -0.108 1.118 -1.0752 0.75 -0.6061 0.5091 0.1656 0.7472 23 -1.9986 11.91 1.12583342824138 2 2 2 1 2 2 2 1 1 2 448.974 420.402 475.046 7 7
"3137" 4008 25 1 1994 9 1 2 2 4 4 2 1 3 2 1 1 1 1 1 1 2 1 2 15.83 0.6354 0.4655 NA NA NA NA -0.108 -0.1533 -0.4797 0.5436 -0.6061 -0.4352 -0.6255 -0.2164 51 -0.3042 11.91 1.12583342824138 2 2 2 1 2 2 2 2 2 4 465.502 465.422 441.664 6 6
"3138" 4008 1 12 1993 9 1 1 3 1 1 2 1 2 2 1 2 1 2 3 1 3 1 3 16.17 -0.6915 0.0914 -0.9436 -0.9077 -0.0975 -0.5313 -0.108 1.289 -0.4797 0.3405 -0.6061 0.5091 0.1656 0.8934 51 0.0661 11.91 1.12583342824138 2 2 1 1 1 1 2 2 2 1 643.764 625.572 693.9 9 9
"3139" 4008 2 7 1993 8 1 1 3 3 1 2 2 3 1 1 2 2 1 2 1 1 1 1 15.25 -0.6915 0.0914 -0.6275 0.5289 0.4339 -0.5313 -1.4169 -0.0441 -0.1771 -0.0608 -1.1377 -0.821 -1.2896 0.741 55 0.4775 13.6831 1.2934417617103 2 2 1 1 2 2 2 2 2 3 374.462 343.21 352.706 7 8
"3140" 4008 3 6 1993 9 1 1 1 NA 1 3 2 3 3 2 4 2 3 2 3 2 2 1 15.33 0.1906 -1.1122 -0.6449 -1.9204 -0.3782 -0.5313 -0.108 NA 0.1345 0.9681 -0.4393 1.0878 -0.8731 1.0494 66 1.233 11.91 1.12583342824138 2 2 1 1 2 1 2 3 1 3 601.184 675.19 679.542 8 9
"3141" 4008 4 2 1993 9 1 1 2 2 1 1 1 2 2 1 3 1 1 2 1 2 1 2 15.75 0.1906 0.4655 0.5469 -0.9077 0.2879 0.2774 0.8605 1.289 -1.6242 0.9681 0.7648 -0.4352 -0.3082 1.4318 43 -0.3193 11.91 1.12583342824138 2 2 1 1 1 2 2 3 3 2 633.834 604.62 654.738 8 9
"3142" 4008 6 7 1993 9 1 1 2 1 1 2 2 1 2 1 3 2 1 2 1 3 2 1 16.17 -0.9244 0.8015 -0.2364 -1.9204 -0.7921 -3.5908 0.8605 -0.0441 -1.6242 -0.6951 -0.4393 0.5091 -1.2896 0.4513 23 -1.1127 11.91 1.12583342824138 2 2 1 2 2 2 2 1 2 2 458.19 386.906 396.996 8 6
"3143" 4008 7 9 1993 9 1 1 3 1 1 3 3 4 3 2 3 2 2 3 3 4 2 2 15.75 0.6354 -0.7461 0.6903 -0.4112 0.4339 0.2774 -0.108 0.2959 -0.1771 0.9681 1.1426 2.0085 -0.6255 0.5279 43 0.4739 11.91 1.12583342824138 2 2 1 1 1 2 2 1 1 1 593.716 560.528 619.768 9 9
"3144" 4008 8 1 1994 9 1 1 2 1 1 4 3 3 3 2 3 2 2 4 4 3 2 4 15.58 -0.1488 0.8015 -1.1099 -0.9077 0.1155 -0.9268 -0.108 0.8127 -0.1771 1.2062 -0.6061 2.0085 -0.3082 0.5279 70 1.1593 11.91 1.12583342824138 2 2 1 1 2 1 2 2 2 1 613.416 627.988 673.014 10 9
"3145" 4008 9 9 1993 8 1 1 2 1 NA 2 1 2 1 1 2 1 1 2 1 2 1 2 15.25 -0.4363 -0.3413 -1.7975 -0.9077 -0.3782 -1.9641 -0.7516 -0.1533 0.7138 0.3405 -1.344 -0.4352 0.6661 0.0805 56 -0.0422 13.6831 1.2934417617103 2 2 1 1 2 2 2 3 3 3 527.304 563.024 545.822 8 8
"3146" 4008 10 10 1993 9 1 1 3 1 1 4 3 4 3 4 4 4 3 4 4 4 4 4 15.58 -0.4363 0.8015 -0.105 -0.4112 -0.3782 1.6189 0.8605 0.8127 -0.1771 2.9492 -0.2726 -0.4352 0.6661 1.2232 23 -0.7394 11.91 1.12583342824138 2 2 1 1 2 2 2 2 1 2 528.654 494.478 542.838 9 7
"3147" 4008 11 7 1993 9 1 1 3 2 4 3 3 3 4 1 3 2 2 4 4 4 4 4 15.5 0.1906 0.0914 -0.5047 -0.9077 -0.7921 -0.0459 -0.7516 0.6743 -0.1771 0.1407 -0.1049 -0.4352 -1.2896 0.5279 51 0.4434 11.91 1.12583342824138 2 2 1 1 2 1 1 1 1 1 589.744 611.55 656.414 10 9
"3148" 4008 12 7 1993 9 1 1 3 1 1 4 3 2 4 1 4 3 4 4 4 4 4 3 15.75 -0.1488 0.8015 0.1525 -0.9077 0.1155 -0.307 0.8605 -1.1624 -0.7797 0.3405 0.9482 -0.4352 -1.7021 0.9701 66 -0.0668 11.91 1.12583342824138 2 2 1 1 2 1 2 2 2 2 530.564 548.224 564.75 9 9
"3149" 4008 13 5 1993 9 1 1 1 4 1 2 1 2 2 2 2 2 2 3 1 1 1 1 15.75 -0.6915 -1.4862 -0.105 -0.4112 0.4339 -1.1129 -1.4169 -0.9169 -0.7797 -0.0608 0.4111 -0.821 -0.8731 -0.0497 23 -1.1098 11.91 1.12583342824138 2 2 1 1 2 2 2 3 3 3 400.118 479.446 443.996 NA NA
"3150" 4008 14 6 1993 9 1 2 2 NA 1 4 4 3 4 2 4 4 4 4 3 4 3 4 15.92 0.1906 1.7993 0.6903 -1.9204 0.7846 1.6189 0.8605 -1.2424 -0.4797 -0.2655 1.3591 0.5091 -1.0885 -0.8644 66 1.0442 11.91 1.12583342824138 2 2 1 1 1 2 2 NA NA NA 578.376 636.71 664.806 7 10
"3151" 4008 15 4 1993 9 1 2 2 1 1 3 2 3 3 2 3 2 2 3 3 3 2 2 15.83 -0.4363 -0.7461 0.5469 0.5289 0.2879 -0.7351 -0.7516 -0.4746 -1.0752 -0.0608 0.4111 2.0085 2.4468 0.1892 38 -0.5378 11.91 1.12583342824138 2 2 1 1 2 2 2 2 2 2 394.71 458.958 455.278 7 6
"3152" 4008 16 6 1993 9 1 2 2 2 1 2 2 3 3 1 1 1 1 2 2 1 1 1 16 0.1906 1.7993 0.2807 -0.4112 0.5626 -0.7351 0.8605 -0.6909 -0.4797 0.3405 -0.1049 -0.4352 -0.3082 -0.2164 25 -0.5178 11.91 1.12583342824138 2 2 1 2 1 2 2 3 3 3 372.828 458.724 431.592 7 6
"3153" 4008 17 4 1993 9 1 2 3 NA 1 2 3 3 3 3 2 3 4 3 3 2 3 2 15.83 0.6354 0.0914 0.6903 0.5289 0.7846 1.6189 -0.108 -0.1533 -0.1771 0.9681 0.4111 -1.618 -1.4897 0.1892 23 -0.7681 11.91 1.12583342824138 2 2 1 1 2 2 2 3 2 2 417 526.102 505.354 7 8
"3154" 4008 18 9 1993 9 1 2 3 1 1 3 1 2 2 2 3 2 1 1 1 2 1 1 16 1.4147 0.8015 0.5469 -1.9204 -0.3782 -0.0459 0.8605 0.5421 -0.1771 1.4775 1.3591 -0.821 0.1656 0.7472 49 0.5551 11.91 1.12583342824138 2 2 1 1 2 2 2 2 2 2 513.924 531.71 591.328 8 8
"3155" 4008 19 8 1993 9 1 2 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 15.58 0.1906 1.7993 0.1525 -1.9204 0.4339 0.7331 0.8605 -0.9169 0.1345 0.1407 -0.9506 -1.618 -0.6255 -0.8644 38 -0.3079 11.91 1.12583342824138 2 2 1 1 1 2 2 2 2 2 467.024 575.564 583.494 7 8
"3156" 4008 20 2 1993 9 1 2 2 1 3 3 2 3 2 3 2 1 3 2 2 3 4 2 15.67 1.4147 1.7993 1.2324 0.3515 1.1631 -0.5313 0.8605 -0.6909 -0.1771 0.3405 0.5861 -0.4352 0.1656 -0.8644 43 0.2133 11.91 1.12583342824138 2 2 1 2 1 2 2 3 2 3 435.358 484.974 477.656 7 7
"3157" 4008 21 7 1993 9 1 2 2 1 1 1 2 2 1 1 2 2 1 1 2 3 2 1 16.17 -0.1488 1.1741 0.6903 -0.4112 0.7846 -0.307 0.8605 0.5421 -0.4797 0.75 -0.4393 -1.8412 -2.2767 0.8934 23 -0.7394 11.91 1.12583342824138 2 2 1 1 2 2 2 4 4 4 433.916 452.96 492.484 7 8
"3158" 4008 22 2 1993 9 1 2 3 1 1 3 2 3 2 1 2 1 2 2 2 2 2 2 15.75 0.1906 0.8015 0.5469 -1.9204 0.6785 -0.0459 -0.7516 -1.2973 0.1345 0.5436 0.7648 -0.821 -0.3082 -1.8467 51 -0.1402 11.91 1.12583342824138 2 2 1 1 2 2 2 3 3 3 477.044 558.196 557.944 6 5
"3159" 4008 23 7 1993 9 1 2 3 1 1 2 3 2 3 2 2 2 4 2 3 3 2 2 16.17 1.4147 0.0914 0.4122 -0.0907 0.7846 -0.9268 -0.108 -0.3675 0.4683 0.1407 0.0646 -1.1303 -1.0885 0.2846 38 -0.5972 11.91 1.12583342824138 2 2 1 1 2 2 2 3 3 2 515.688 550.408 552.538 7 7
"3160" 4008 24 6 1993 9 1 2 3 NA 2 1 1 1 1 1 1 1 1 1 1 1 1 1 15.75 0.6354 -0.3413 1.5083 -1.9204 0.6785 -0.7351 -0.108 -2.4469 0.4683 -2.4947 -5.3508 -2.9887 -1.0885 -0.0497 27 -0.8309 11.91 1.12583342824138 2 2 1 1 2 2 2 4 2 3 466.864 549.316 593.844 6 7
"3161" 4008 26 7 1993 9 1 2 2 3 3 2 3 2 4 1 3 1 1 2 4 3 2 1 15.75 -0.9244 -1.4862 0.1525 0.6925 0.7846 -1.3011 -0.108 -1.0365 -1.0752 -0.0608 -0.1049 1.0878 -0.8731 0.8194 38 -0.6811 11.91 1.12583342824138 2 2 1 2 2 2 2 3 2 2 366.334 416.036 429.914 6 6
"3162" 4008 27 2 1993 8 1 2 2 1 1 3 2 3 2 2 2 2 2 2 2 2 2 2 16.17 1.4147 0.0914 -0.7905 -0.0907 0.2879 -0.7351 -0.108 -0.6909 0.8459 -0.477 -0.9506 -1.1303 0.1656 0.0805 51 0.3164 13.6831 1.2934417617103 2 2 1 1 2 2 2 2 2 2 395.914 417.05 453.506 7 8
"3163" 4009 1 4 1993 11 3 1 1 1 1 4 3 2 2 1 4 1 2 3 2 4 2 4 16 -0.4363 0.8015 0.0243 -0.4112 0.5626 0.2774 -1.4169 1.289 -0.4797 1.8072 -0.1049 -0.4352 0.1656 0.8194 77 1.3607 23.82 2.25166685648276 2 2 2 1 2 1 2 2 2 2 744.574 709.618 750.41 9 6
"3164" 5001 31 4 1993 9 1 2 2 2 4 1 2 1 2 3 3 3 3 2 3 2 3 2 16 NA NA 0.0243 -0.4112 1.6305 1.6189 0.8605 -1.2973 1.9172 0.3405 3.5057 -0.821 -2.2767 0.2846 51 -0.6466 12.5056 1.182134552495 1 3 NA NA NA NA NA 2 3 2 282.158 359.024 255.536 NA NA
"3165" 5001 1 9 1993 9 1 1 2 1 1 2 3 2 2 1 3 1 1 3 2 3 2 1 16 -0.4363 0.8015 0.0243 -0.9077 -0.7921 -0.0459 -0.108 0.9601 -0.7797 0.9681 -0.4393 0.5091 0.1656 0.8934 34 -0.5016 11.5814 1.09477139091811 1 3 1 1 2 1 2 2 1 1 578.86 618.798 553.282 9 9
"3166" 5001 2 2 1993 9 1 1 1 1 1 3 1 3 1 3 4 3 1 2 1 3 1 2 15.58 1.4147 0.4655 0.0243 -0.9077 -0.3782 -0.307 0.8605 -0.3675 0.4683 0.9681 0.0646 -0.4352 0.1656 -0.0497 43 -0.2427 11.5814 1.09477139091811 1 3 1 1 1 2 2 2 2 2 553.44 537.788 513.28 8 6
"3167" 5001 3 4 1993 9 1 1 3 1 1 3 3 3 2 2 3 2 2 3 1 3 1 2 16.17 0.1906 -1.1122 -0.3689 -0.9077 -0.0975 0.2774 -0.7516 0.9601 -1.0752 -0.2655 -0.2726 -0.821 0.1656 0.8934 34 -0.6529 11.5814 1.09477139091811 1 3 1 1 2 2 2 3 3 4 571.872 547.524 551.978 7 7
"3168" 5001 4 8 1993 9 1 1 3 2 2 4 3 2 3 3 3 3 1 3 2 3 2 3 16 -0.9244 0.4655 -0.105 0.8509 0.1155 -0.5313 -0.7516 1.118 0.4683 0.5436 -0.1049 -0.4352 1.7754 0.8934 43 0.0862 11.5814 1.09477139091811 1 3 1 1 2 2 2 3 2 2 435.628 421.88 342.634 7 7
"3169" 5001 5 5 1993 9 1 1 2 2 3 3 4 3 3 2 3 3 3 4 3 3 4 3 15.67 -0.9244 -0.7461 -0.9436 0.3515 0.1155 -1.4978 -0.108 1.289 -1.8697 0.75 0.0646 0.5091 0.6661 1.8891 43 -0.6055 11.5814 1.09477139091811 1 3 1 2 2 2 2 2 1 2 377.638 338.38 317.738 7 9
"3170" 5001 6 10 1993 8 1 1 2 1 1 2 3 3 3 2 3 2 3 2 3 3 3 3 15.92 -0.9244 -1.4862 0.4122 -0.9077 -1.6448 -0.9268 0.8605 0.417 -1.8697 -0.9298 -0.2726 NA -0.8731 0.8194 74 0.5826 13.4026 1.26692654117111 1 3 1 1 1 2 2 2 2 2 421.49 387.452 394.478 7 7
"3171" 5001 7 8 1993 9 1 1 3 1 1 2 2 2 2 2 3 2 2 2 2 2 2 2 15.5 1.4147 -0.7461 0.1525 -0.9077 -1.6448 -0.307 -0.108 0.0665 -1.0752 0.3405 -0.4393 -0.4352 -0.8731 0.2846 30 -0.9113 11.5814 1.09477139091811 1 3 1 1 2 2 2 3 3 3 498.308 478.82 486.424 7 5
"3172" 5001 8 6 1993 9 1 1 2 1 3 2 2 1 2 1 3 3 2 2 2 3 3 1 15.67 -1.3531 -1.9453 0.1525 -1.9204 -1.6448 -0.307 0.8605 -0.1533 -1.359 -0.9298 -0.6061 -1.1303 0.1656 -0.4562 55 0.1042 11.5814 1.09477139091811 1 3 1 1 1 2 2 3 2 3 467.724 469.318 447.818 8 8
"3173" 5001 9 9 1993 9 1 1 3 1 1 3 4 2 1 1 4 3 2 2 1 4 3 2 15.83 1.4147 -1.1122 0.4122 -0.4112 -0.3782 0.7331 -0.7516 1.9344 0.1345 0.1407 0.7648 2.0085 0.1656 1.7063 67 0.9037 11.5814 1.09477139091811 1 3 1 1 1 2 2 1 2 2 417.518 338.454 395.32 8 5
"3174" 5001 10 7 1993 9 1 1 3 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 15.58 -0.4363 0.8015 0.8456 -0.9077 0.2879 0.7331 0.8605 1.118 -0.4797 1.8072 0.7648 -0.821 -0.3082 0.2846 53 0.6702 11.5814 1.09477139091811 1 3 1 1 2 1 2 2 2 2 627.32 640.372 598.602 9 10
"3175" 5001 11 3 1993 9 1 1 2 2 1 3 3 3 3 3 3 3 2 3 2 4 2 3 15.75 -0.9244 1.1741 -0.105 -0.4112 -0.7921 -0.0459 -1.4169 0.9601 -1.0752 1.8072 0.5861 2.0085 0.6661 0.7472 43 -0.5373 11.5814 1.09477139091811 1 3 1 1 2 1 1 2 1 1 634.866 610.926 580.324 9 10
"3176" 5001 12 10 1993 9 1 1 3 1 1 3 2 4 1 1 2 2 1 2 3 3 1 1 16.08 0.1906 0.4655 -0.3689 -0.9077 -0.3782 -0.9268 -0.108 -0.3675 0.1345 0.5436 -0.4393 -0.4352 -0.3082 -0.2164 74 1.1051 11.5814 1.09477139091811 1 3 1 1 2 2 2 2 2 2 622.868 568.634 541.16 8 8
"3177" 5001 13 10 1993 9 1 1 3 1 1 3 3 2 2 2 4 2 2 4 2 4 1 3 15.5 -0.4363 -0.3413 -0.7905 -0.4112 -0.0975 1.6189 0.8605 1.9344 -1.359 1.8072 0.4111 0.0185 1.0386 1.0494 69 0.8802 11.5814 1.09477139091811 1 3 1 1 2 1 2 NA NA NA 639.71 585.692 616.784 9 8
"3178" 5001 14 6 1993 9 1 1 2 1 1 3 3 3 3 1 4 2 2 3 2 4 2 3 15.5 0.1906 0.0914 0.0243 -0.0907 -0.0975 -0.7351 0.8605 1.118 -0.4797 0.75 -0.1049 -0.4352 0.6661 0.7472 38 -0.1438 11.5814 1.09477139091811 1 3 1 1 1 2 2 2 2 2 519.044 556.17 473.46 8 7
"3179" 5001 15 6 1993 9 1 1 3 1 NA 3 1 3 3 1 2 1 1 2 2 2 1 1 15.83 0.1906 0.0914 0.2807 0.1513 0.2879 -0.307 0.8605 -1.6151 -0.3717 -0.2655 0.0646 0.0185 -0.6255 -0.8644 43 0.2504 11.5814 1.09477139091811 1 3 1 1 2 2 2 3 3 2 489.89 463.786 418.256 7 6
"3180" 5001 16 4 1993 9 1 1 3 1 1 3 2 3 2 3 3 3 2 3 3 3 2 2 15.83 1.4147 1.4984 -0.3689 -0.9077 0.5626 0.2774 -0.108 -1.0365 0.1345 -0.0608 -0.2726 -0.4352 -1.2896 -0.4562 69 1.0443 11.5814 1.09477139091811 1 3 1 1 2 2 2 2 3 3 553.28 525.402 496.028 7 5
"3181" 5001 17 7 1993 9 1 1 3 1 1 4 4 3 4 1 4 2 4 4 2 4 4 4 16 -0.6915 0.0914 0.8456 0.1513 0.1155 -0.0459 -0.108 -0.3675 NA -0.477 0.5861 1.0878 1.3809 1.1332 43 -0.0983 11.5814 1.09477139091811 1 3 1 1 2 1 2 2 1 1 533.262 520.182 522.51 9 9
"3182" 5001 19 5 1993 9 1 1 3 1 1 4 4 3 3 1 4 3 3 3 3 3 3 4 15.75 -0.1488 -0.7461 0.5469 0.1513 0.1155 0.2774 -1.4169 0.417 -0.7797 0.75 0.7648 0.5091 0.1656 1.4318 51 0.5264 11.5814 1.09477139091811 1 3 1 1 2 1 2 2 2 2 562.494 561.934 536.87 9 9
"3183" 5001 20 5 1993 9 1 2 3 1 1 4 4 3 4 1 3 3 3 3 3 4 3 3 15.92 0.6354 0.0914 -0.9436 -0.9077 -0.3782 -0.307 -0.7516 -0.3675 1.3021 1.4775 -0.1049 0.5091 -0.6255 -0.8644 54 0.9619 12.5056 1.182134552495 1 3 1 1 2 2 2 2 2 2 554.404 613.266 594.126 8 7
"3184" 5001 21 8 1993 9 1 2 2 1 1 3 3 2 2 2 3 2 4 3 3 4 3 3 15.92 1.4147 -0.7461 1.0216 -0.4112 -1.6448 0.7331 0.8605 -0.4746 -0.1771 0.5436 0.9482 2.0085 -0.3082 0.1892 43 -0.3193 12.5056 1.182134552495 1 3 1 1 2 2 2 3 3 2 475.28 509.276 472.716 6 5
"3185" 5001 22 5 1993 9 1 2 3 NA NA 3 4 4 1 1 2 4 2 2 1 4 1 1 15.67 -1.1425 0.0914 -0.5047 -1.9204 -0.7921 -0.307 -1.4169 0.6743 -0.4797 0.75 -1.1377 -1.8412 -1.9487 1.0494 99 0.2794 12.5056 1.182134552495 1 3 1 1 1 2 2 3 3 3 442.492 412.298 382.636 7 6
"3186" 5001 23 6 1993 9 1 2 2 3 2 4 4 3 2 1 2 1 2 3 2 4 2 4 15.92 1.4147 1.1741 0.5469 -0.4112 -0.0975 1.6189 -0.108 0.417 0.4683 0.5436 1.3591 -0.4352 0.1656 0.1892 37 -0.4567 12.5056 1.182134552495 1 3 1 1 2 1 2 2 2 2 534.124 553.834 490.06 8 9
"3187" 5001 24 6 1993 9 1 2 3 1 1 3 3 3 3 2 2 2 3 2 2 2 2 3 15.83 1.4147 1.7993 0.2807 1.0093 1.5304 1.6189 0.8605 -1.4461 0.1345 -0.0608 0.0646 1.0878 1.3809 -1.8467 43 0.4739 12.5056 1.182134552495 1 3 1 2 1 2 2 2 2 2 359.276 399.602 325.568 5 5
"3188" 5001 25 9 1993 9 1 2 2 1 1 3 2 3 3 1 4 2 3 3 2 4 2 3 15.83 1.4147 0.8015 0.6903 -0.0907 -0.7921 1.6189 -0.108 -0.2604 -0.4797 0.5436 0.9482 1.0878 -0.3082 0.675 71 0.7825 12.5056 1.182134552495 1 3 1 1 1 2 2 2 2 2 596.174 668.026 612.59 8 10
"3189" 5001 26 6 1993 9 1 2 3 1 1 3 3 2 2 2 3 3 2 2 1 3 2 2 15.58 -0.1488 0.4655 0.5469 -0.0907 0.1155 -0.307 0.8605 -0.1533 0.1345 0.9681 0.2369 0.5091 -0.3082 0.0805 69 1.023 12.5056 1.182134552495 1 3 1 1 1 2 2 2 2 2 547.754 565.516 527.268 9 9
"3190" 5001 27 1 1994 9 1 2 2 1 4 2 1 1 1 1 2 1 1 2 1 2 1 1 15.83 0.1906 1.7993 0.8456 -0.9077 -0.0975 -0.307 0.8605 -0.4746 -0.7797 0.5436 -0.6061 -1.1303 -1.2896 -1.8467 30 -0.6167 12.5056 1.182134552495 1 3 1 1 2 2 2 3 3 3 405.376 465.658 401.1 7 8
"3191" 5001 28 4 1993 8 1 2 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 15.25 -0.4363 -1.1122 -0.3689 -1.9204 -1.6448 -3.5908 -0.108 -1.4461 0.4683 -0.0608 -0.6061 -2.9887 -2.8994 0.2846 28 -0.5956 13.1469 1.24275562533557 1 3 1 1 2 2 2 4 4 4 420.048 465.346 401.754 6 8
"3192" 5001 32 2 1993 9 1 2 3 1 1 3 3 3 2 2 3 3 2 3 2 4 2 2 16.17 -0.1488 -1.1122 0.8456 -0.0907 0.5626 0.2774 0.8605 -0.5824 -0.7797 0.75 0.7648 1.0878 1.0386 -0.4562 23 -0.6584 12.5056 1.182134552495 1 3 1 1 2 2 2 2 1 2 545.586 598.312 577.156 8 9
"3193" 5001 33 10 1993 9 1 2 3 1 1 2 3 2 2 1 3 2 3 4 2 3 2 2 15.5 -0.9244 -0.7461 0.4122 -0.9077 0.1155 -0.0459 0.8605 -0.2604 -1.359 1.2062 -0.2726 0.5091 0.1656 0.0805 51 0.2071 12.5056 1.182134552495 1 3 1 1 2 2 2 2 2 2 578.696 629.232 588.066 8 8
"3194" 5001 34 3 1993 9 1 2 3 1 1 3 3 3 3 1 4 2 1 4 2 4 2 3 16.08 -0.6915 0.4655 -0.3689 -0.9077 0.1155 -0.5313 -0.108 0.6743 -1.8697 0.1407 -0.4393 0.0185 1.0386 0.7472 43 -0.9759 12.5056 1.182134552495 1 3 1 1 2 2 2 2 2 2 635.536 647.228 634.784 8 6
"3195" 5001 35 1 1994 8 1 2 3 1 1 2 2 2 3 2 3 2 2 3 1 3 2 2 15.25 -0.6915 -0.3413 -1.5173 -0.9077 -1.6448 -1.4978 -1.4169 0.2959 -0.1771 0.75 -1.344 0.0185 -0.3082 0.2846 43 -0.2427 13.1469 1.24275562533557 1 3 1 1 1 2 2 2 2 1 560.018 600.41 592.166 8 8
"3196" 5002 1 8 1993 8 1 1 3 4 1 3 4 4 4 2 3 2 3 3 4 4 NA NA 15.67 -1.1425 0.0914 -0.3689 NA NA NA NA 1.9344 0.0746 0.75 -0.2726 2.0085 2.4468 1.7063 37 -0.1027 12.5058 1.18215345817809 1 3 1 1 1 2 2 2 1 1 359.684 337.754 303.188 8 8
"3197" 5002 2 8 1993 9 1 1 3 1 1 3 3 3 4 2 3 2 3 4 4 4 3 2 15.67 0.6354 1.1741 0.4122 0.1513 0.5626 -0.5313 -0.108 0.9601 -0.1771 1.2062 1.3591 0.0185 0.1656 0.6019 71 1.188 11.5489 1.09169921741536 1 3 1 1 2 1 2 2 2 2 617.628 581.796 618.836 9 9
"3198" 5002 3 4 1993 9 1 1 3 3 1 3 4 3 2 2 3 2 2 3 3 4 3 2 16 0.1906 0.0914 -0.2364 -0.4112 0.1155 -0.0459 -0.108 0.8127 -0.4797 1.4775 0.0646 1.0878 0.6661 0.0805 32 -0.2302 11.5489 1.09169921741536 1 3 1 1 2 2 2 1 1 1 566.23 584.054 574.728 9 9
"3199" 5002 5 7 1993 9 1 1 3 1 1 4 3 4 4 1 3 1 3 4 2 3 2 3 15.75 -0.4363 0.4655 -0.2364 -0.0907 0.1155 -0.0459 -0.108 1.4768 -1.0752 1.8072 0.0646 0.5091 0.6661 0.8934 43 -0.394 11.5489 1.09169921741536 1 3 1 1 2 1 2 2 1 1 633.754 674.958 671.522 10 10
"3200" 5002 6 4 1993 9 1 1 3 1 1 3 3 2 4 1 2 2 2 3 2 2 2 2 16 0.6354 0.8015 -0.6449 0.1513 -0.0975 -1.1129 -0.108 1.6882 -0.4797 1.2062 -0.1049 0.0185 1.3809 0.2846 70 1.2507 11.5489 1.09169921741536 1 3 1 1 1 2 2 2 2 1 601.502 618.094 600.28 9 7
